company name,ticker,sector,year,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99
Stryker Corporation,SYK,Health Care,2019,0.001167006,0.001037637,0.001048434,0.020713246,0.090370236,0.288163913,0.0137553,0.001021903,0.001000947,0.001407703,0.00093995,0.001106207,0.000939861,0.001089073,0.022690267,0.00121144,0.001125307,0.000946211,0.001003197,0.001197455,0.003551867,0.000975996,0.001025783,0.000922284,0.001006432,0.000926588,0.006259383,0.001140491,0.00690488,0.000946012,0.000943116,0.026967702,0.00093664,0.032796506,0.095731327,0.049628199,0.000990508,0.006517929,0.00382744,0.003800971,0.001170293,0.001208862,0.001079232,0.00108679,0.001249928,0.001278577,0.000836585,0.014165681,0.000989816,0.00455776,0.000919756,0.00091065,0.001360653,0.011123854,0.028374421,0.001051139,0.002574655,0.000933796,0.000899773,0.000875171,0.000934637,0.000802036,0.000942904,0.036109931,0.000967666,0.001096881,0.000850708,0.001261168,0.000903711,0.000906623,0.00093996,0.001088382,0.019098396,0.001181985,0.001175612,0.000958413,0.000949366,0.001291788,0.000822488,0.00087538,0.005025108,0.00081159,0.000914094,0.00110585,0.002394221,0.061579965,0.000861093,0.000971266,0.000873318,0.004996891,0.000943003,0.002726554,0.031200596,0.000926061,0.031345717,0.001519195,0.001102269,0.000822124,0.000933569,0.001406739
Waters Corporation,WAT,Health Care,2020,0.001446852,0.000906417,0.001058845,0.000836088,0.000840505,0.00180527,0.00090128,0.000832783,0.000928618,0.001139223,0.003133817,0.000798561,0.000780469,0.002633492,0.007124241,0.00081102,0.010611355,0.000988097,0.001494987,0.002604144,0.000779871,0.000901778,0.000997191,0.022950083,0.001426397,0.001826711,0.023362498,0.009833566,0.000955636,0.003183948,0.000933764,0.000748357,0.001021913,0.000977454,0.000989863,0.023357713,0.005777445,0.000849128,0.000811935,0.001293773,0.002331262,0.01950328,0.011765964,0.001037145,0.002160477,0.000922004,0.000729255,0.001030919,0.270082362,0.001763382,0.000773181,0.040185821,0.012395992,0.000683353,0.001020546,0.000873561,0.001154509,0.00183395,0.00106228,0.005121123,0.004666023,0.001002401,0.000922492,0.030859832,0.063158299,0.001121523,0.000904415,0.001033087,0.000876062,0.012718899,0.001075262,0.000868982,0.104542988,0.005129662,0.001332439,0.000962454,0.001362628,0.003451016,0.000686981,0.000808386,0.001013891,0.001272962,0.000883816,0.047272555,0.000844217,0.002381821,0.026777693,0.003093965,0.000740791,0.020819828,0.001054495,0.000904314,0.001035554,0.002947045,0.001018783,0.096370768,0.000899347,0.001106858,0.002994126,0.027997888
Henry Schein,HSIC,Health Care,2022,0.047841899,0.001304792,0.000881921,0.019887609,0.000789339,0.010466263,0.000993377,0.000893605,0.000744295,0.000851051,0.000734089,0.00070569,0.006442694,0.000679802,0.007250718,0.01361699,0.000788623,0.092248224,0.000891433,0.000675905,0.001525447,0.022837009,0.000988192,0.073960243,0.041689251,0.00138487,0.023797167,0.000993534,0.00076379,0.000805881,0.002325085,0.000639039,0.006932001,0.001485631,0.012385762,0.017609347,0.00131306,0.000734531,0.005086783,0.000691844,0.052132548,0.00145091,0.005622467,0.000786084,0.001217008,0.000730277,0.000638577,0.010441372,0.086303567,0.000747627,0.000684309,0.000774579,0.000812918,0.000688071,0.000773411,0.000690976,0.00092908,0.000866384,0.000787035,0.002495407,0.003930325,0.000934159,0.000665681,0.000764684,0.054883485,0.001176297,0.0007556,0.000915142,0.00103132,0.005102002,0.00086943,0.000808066,0.000943833,0.000899688,0.000739518,0.000775517,0.001128259,0.00184347,0.000673349,0.000681502,0.000934942,0.000676167,0.000707029,0.000649427,0.004069793,0.000682179,0.000698997,0.000901015,0.000714036,0.005463183,0.000894003,0.050168397,0.000841197,0.025166897,0.019789424,0.207117851,0.002276646,0.00105936,0.000721223,0.000737512
McKesson Corporation,MCK,Health Care,2023,0.127515106,0.000650641,0.000761768,0.00067559,0.000651815,0.000740099,0.000809073,0.000630377,0.000616246,0.000670304,0.000861379,0.000522615,0.069967307,0.00060159,0.000540588,0.000994088,0.000776463,0.000602188,0.031303198,0.00063947,0.00067061,0.00326699,0.000692842,0.013695903,0.000687345,0.000762182,0.037326347,0.027894004,0.000587253,0.000637589,0.000537047,0.000638647,0.018566068,0.026159133,0.242977963,0.000686551,0.00068619,0.000601212,0.0006686,0.010623177,0.000837559,0.000633033,0.028054321,0.000627077,0.000619217,0.009647023,0.000536172,0.00071423,0.000603073,0.00066782,0.001921353,0.000652771,0.000619307,0.000511149,0.000722655,0.00061785,0.000862386,0.000729107,0.000808786,0.001639193,0.001814616,0.000529288,0.000657231,0.000682655,0.005485654,0.00095359,0.00131754,0.001063039,0.000600913,0.000673234,0.0006316,0.000705919,0.000654618,0.000586358,0.00058932,0.000791042,0.014987625,0.005383994,0.000529727,0.000549943,0.00058871,0.000532016,0.000789868,0.000649133,0.000733835,0.000540363,0.000925192,0.00060829,0.088139069,0.123536637,0.000613924,0.00058305,0.000553236,0.001160027,0.019737638,0.036073607,0.000581057,0.000603672,0.000760485,0.002182647
Vertex Pharmaceuticals,VRTX,Health Care,2019,0.00123087,0.001181415,0.001521094,0.001146904,0.0010974,0.00134101,0.001036421,0.00109392,0.001032843,0.001120303,0.001175964,0.001132255,0.001087032,0.003839418,0.001229677,0.001096273,0.00137052,0.001229344,0.001096752,0.001083253,0.000976058,0.001003203,0.001809259,0.001089785,0.001932653,0.001261149,0.003807621,0.059799519,0.001069383,0.001129585,0.020816091,0.001023622,0.001219486,0.000973926,0.001259021,0.033729794,0.001106301,0.001193406,0.010927855,0.001071686,0.001000853,0.001318361,0.004105908,0.001111806,0.001071114,0.001602123,0.001031879,0.001099982,0.001180015,0.001295464,0.001196874,0.00106988,0.001420557,0.003031187,0.001299013,0.001055746,0.003684627,0.001243231,0.001001153,0.000974656,0.001114447,0.006296395,0.001176099,0.016060154,0.00117644,0.001204216,0.000989019,0.001232368,0.001039419,0.001071979,0.001019795,0.001344985,0.001351749,0.001111593,0.001070025,0.001124852,0.001107793,0.00768127,0.001119088,0.001102883,0.001128744,0.001041922,0.001131305,0.002312318,0.001155835,0.001226623,0.011088033,0.001082677,0.001036101,0.001059366,0.001074905,0.001261254,0.001292188,0.00114896,0.713553872,0.001121363,0.001218679,0.001021698,0.001139186,0.0013739
Idexx Laboratories,IDXX,Health Care,2018,0.00122417,0.000898443,0.000984411,0.010284525,0.000856293,0.001113726,0.106156404,0.003458925,0.000836549,0.001111192,0.000810967,0.000733787,0.011540902,0.0008907,0.002163264,0.003975912,0.001120448,0.000934841,0.001591269,0.000826863,0.000796464,0.001086568,0.000943882,0.023090661,0.00079278,0.000994924,0.001030361,0.000858964,0.000870938,0.000965578,0.004214177,0.005532254,0.000888916,0.002185896,0.004610441,0.000894343,0.001189804,0.000806523,0.000835902,0.001101001,0.000907574,0.001278844,0.001211184,0.000875295,0.001718005,0.000867893,0.000742006,0.001203812,0.00088499,0.001858408,0.002234808,0.014054065,0.003968321,0.00446234,0.000939888,0.000868743,0.000996591,0.000908711,0.001447349,0.000790621,0.000882567,0.000703253,0.001374265,0.00095584,0.001876707,0.001106268,0.000765093,0.006292524,0.000988999,0.001453004,0.000935669,0.000950717,0.006170353,0.001708627,0.000976715,0.001016392,0.000854977,0.001925569,0.000925478,0.000881451,0.000827256,0.000721986,0.001020731,0.001089226,0.000944685,0.00107204,0.000816507,0.000944008,0.000810242,0.000792685,0.000797306,0.000781315,0.000755793,0.002742434,0.001925904,0.685916072,0.000934057,0.01103656,0.000781989,0.005121319
Charles River Laboratories,CRL,Health Care,2023,0.075804736,0.000978086,0.000690451,0.008878157,0.041853436,0.011653526,0.087619364,0.000930654,0.000748923,0.000805714,0.002743574,0.000697727,0.000641511,0.001110121,0.041912857,0.001601945,0.001082995,0.001385823,0.000735597,0.000647838,0.000742239,0.000746878,0.000787461,0.035484046,0.000857909,0.000693004,0.001211122,0.12305466,0.000735645,0.00067393,0.009581485,0.000575873,0.000625881,0.000661219,0.001687637,0.000699894,0.000719281,0.000812274,0.000605924,0.003008563,0.00075067,0.005832684,0.001804425,0.001215657,0.037454433,0.004646896,0.000590157,0.000749974,0.070681129,0.000720731,0.000639454,0.000622799,0.000659621,0.000720654,0.004514142,0.191440893,0.000728117,0.001138738,0.005278327,0.000778386,0.010197655,0.000913051,0.000630114,0.00096666,0.001028556,0.000666398,0.001572626,0.000892047,0.003912094,0.0008256,0.000779697,0.001209387,0.00419454,0.004896075,0.000665479,0.004365195,0.000677315,0.004418465,0.000775054,0.040207179,0.025547567,0.000556888,0.000962017,0.000545406,0.000853451,0.000659771,0.000656339,0.02291901,0.000604315,0.006941926,0.000627471,0.004771159,0.000623255,0.019402918,0.001435947,0.000643641,0.028007277,0.000702136,0.000606381,0.001684085
Gilead Sciences,GILD,Health Care,2016,0.000872433,0.000596842,0.002826256,0.042990178,0.000616719,0.000631201,0.000593937,0.000672857,0.000664566,0.001031421,0.000582459,0.000542423,0.000553852,0.000614165,0.049059858,0.009232632,0.000605964,0.000718949,0.000634758,0.000844732,0.005641305,0.000827015,0.000727961,0.002115805,0.000951462,0.00073458,0.000662408,0.000932903,0.000605342,0.000839901,0.000948827,0.004860288,0.000756906,0.000763011,0.040141082,0.001493875,0.000597914,0.000620435,0.00627516,0.005095314,0.001662712,0.003570687,0.005102023,0.000761283,0.006139513,0.000829343,0.00058502,0.000680699,0.000799702,0.000666561,0.000558809,0.000565687,0.000673768,0.00075788,0.000869046,0.000658794,0.0006799,0.000613464,0.000826233,0.000767695,0.000615204,0.000525116,0.000618555,0.000888158,0.000660374,0.001082375,0.000549085,0.012110911,0.000577001,0.00120873,0.000621451,0.000726902,0.001030391,0.000837768,0.00075668,0.000645884,0.00073811,0.000618118,0.151745286,0.000556947,0.000926678,0.000637597,0.003646169,0.000634476,0.004020105,0.000669606,0.000566391,0.001607484,0.00058041,0.000568933,0.000595789,0.049743813,0.000600428,0.007895133,0.527794961,0.000661424,0.000670028,0.001473288,0.00065799,0.000689733
Hologic,HOLX,Health Care,2020,0.001360866,0.004688225,0.002765046,0.001374808,0.000796269,0.000795599,0.02766079,0.001080821,0.000847693,0.001019372,0.002608845,0.000802413,0.000798774,0.000843232,0.007601578,0.006944033,0.00382288,0.001620903,0.000835675,0.001139169,0.000821332,0.000761119,0.00094075,0.143778202,0.00276432,0.001023491,0.001720849,0.010121387,0.001830642,0.000832508,0.005711199,0.004921907,0.000832363,0.01201925,0.002868346,0.016538018,0.000937878,0.000912914,0.001026389,0.004776073,0.003142011,0.026241155,0.010400687,0.000945004,0.001853145,0.000751666,0.025599617,0.016621717,0.026883963,0.001990215,0.000716368,0.000812947,0.000883812,0.004034141,0.011351977,0.00102417,0.001131277,0.000938538,0.000951114,0.000994964,0.000842407,0.001343997,0.000866445,0.018522348,0.302598938,0.00097867,0.000767447,0.005735208,0.000924179,0.000857239,0.000869673,0.00083922,0.001217022,0.000864676,0.003084844,0.01105492,0.000714036,0.017238921,0.000773586,0.000744265,0.00108761,0.001161057,0.000810478,0.015849278,0.000903566,0.00077603,0.000762032,0.001808714,0.017198014,0.092234396,0.000879874,0.038562534,0.000729108,0.003780522,0.013842386,0.000978926,0.013430906,0.000832686,0.000928495,0.000790932
Universal Health Services,UHS,Health Care,2017,0.000736713,0.000664558,0.000687613,0.000754122,0.000682924,0.000734127,0.000759961,0.000862667,0.000771194,0.219708062,0.00071876,0.000624493,0.00095761,0.000789819,0.020999115,0.001781884,0.003156488,0.012506909,0.000799841,0.000710681,0.000690616,0.000758423,0.000699948,0.00068939,0.000703367,0.000649123,0.001207943,0.000758534,0.000734852,0.000799152,0.000794716,0.024797439,0.000713291,0.115447192,0.158515302,0.000717507,0.000669211,0.000696699,0.00067136,0.000945144,0.000964426,0.033663987,0.007995894,0.000753313,0.00075802,0.000925937,0.004104323,0.001205148,0.006248331,0.000987717,0.000677354,0.000700406,0.000778853,0.000656267,0.000815748,0.000891569,0.000676827,0.000785912,0.00077481,0.001508047,0.000689307,0.000666355,0.000723549,0.001662763,0.000785923,0.003902647,0.000708851,0.001102653,0.00096483,0.000780185,0.000768248,0.012615444,0.000789461,0.000680596,0.00146447,0.000703126,0.000717208,0.000652038,0.196308366,0.000692217,0.001291643,0.000751029,0.000737857,0.000662257,0.000837606,0.000722325,0.000700258,0.000780901,0.000628118,0.000662514,0.000701019,0.000696719,0.000647845,0.018852626,0.086055125,0.006598452,0.000708539,0.001735092,0.00071256,0.001199637
Lilly (Eli),LLY,Health Care,2022,0.001017943,0.000815293,0.001000407,0.000725688,0.000763983,0.000890947,0.000699571,0.001488413,0.001117778,0.000845086,0.000696625,0.000720442,0.000773917,0.000761059,0.00089429,0.000969912,0.001031967,0.000694381,0.008123711,0.001005475,0.000788462,0.000708773,0.000745282,0.003469297,0.000749689,0.000860059,0.000805522,0.15046127,0.000695428,0.000927677,0.003028525,0.000658237,0.000910349,0.000723153,0.01911179,0.000877336,0.000779599,0.000681859,0.000926285,0.000780746,0.001944931,0.000821363,0.000607381,0.000692849,0.001591026,0.008993639,0.00063246,0.000764719,0.000817983,0.000722272,0.000750516,0.000844368,0.00078894,0.003847413,0.000723427,0.000756251,0.003466986,0.00129725,0.008869833,0.003246862,0.000710748,0.000650559,0.000781796,0.001549192,0.000805773,0.000809855,0.000730873,0.000878168,0.005921157,0.001494561,0.000737993,0.008230387,0.001007796,0.001653849,0.000846533,0.000744969,0.000734847,0.009474068,0.000692435,0.000779456,0.000916564,0.000672588,0.00238449,0.038157049,0.001057715,0.004540959,0.000752298,0.00136295,0.044546642,0.000667949,0.000682832,0.000663228,0.000746519,0.036452971,0.55182863,0.000952703,0.000741715,0.000694455,0.015224883,0.00181115
Perrigo Company plc,PRGO,Health Care,2018,0.002914896,0.001068198,0.001050625,0.001743305,0.001019206,0.001175227,0.001502106,0.001119548,0.001127007,0.00135979,0.001025316,0.001034665,0.048319028,0.001094199,0.002550006,0.001027962,0.001193783,0.027587884,0.001158869,0.017963923,0.001654259,0.001126455,0.001396073,0.008025614,0.172571939,0.001127344,0.001922065,0.030961384,0.001157256,0.001114359,0.001032755,0.000908465,0.008426925,0.001086764,0.03948798,0.001032883,0.050378897,0.000996622,0.001627541,0.001042343,0.001157183,0.00926408,0.001388618,0.001112517,0.001117041,0.001092546,0.004341368,0.001097957,0.001579302,0.000870183,0.001069955,0.00751175,0.000949976,0.02305214,0.001715388,0.001058619,0.00210598,0.00104613,0.00109956,0.001013011,0.004514979,0.014273362,0.001225091,0.07403999,0.000989837,0.001061629,0.000995052,0.006839008,0.001539768,0.128400527,0.001024787,0.001144446,0.014429902,0.001081225,0.001102158,0.001607878,0.000860813,0.013749345,0.001080808,0.001000384,0.00317667,0.001100321,0.008821388,0.041165968,0.036327726,0.004944271,0.000934098,0.001642462,0.010764293,0.001022615,0.021568008,0.011168873,0.000939716,0.013278528,0.002116156,0.001006809,0.004663621,0.001028091,0.003480542,0.052132085
IQVIA,IQV,Health Care,2024,0.001002135,0.00085368,0.015853125,0.000893511,0.022360992,0.076681627,0.007304436,0.000818316,0.000997338,0.00117566,0.000789914,0.000810969,0.001610892,0.000834679,0.011036246,0.000816351,0.000822929,0.001923568,0.001914537,0.003675723,0.000756676,0.000907514,0.000882104,0.000818894,0.000912609,0.000931147,0.00748389,0.156586761,0.000861622,0.000899157,0.01084808,0.047209352,0.000871358,0.001181583,0.026252207,0.006868087,0.000776953,0.000834291,0.00078921,0.000891032,0.001809117,0.020531973,0.000660403,0.00125159,0.00094653,0.001064786,0.000751853,0.000910618,0.077654651,0.000898113,0.000834427,0.000975945,0.00136217,0.001757488,0.043381641,0.106311062,0.001270211,0.000879866,0.001750071,0.000732844,0.000758054,0.005427086,0.000791565,0.018325891,0.011368925,0.001125091,0.002926521,0.001131325,0.003332578,0.000954528,0.000862788,0.000841335,0.003780267,0.001034843,0.001083686,0.000885107,0.000873225,0.000689902,0.001897504,0.000871935,0.001007934,0.000704375,0.000848247,0.163138846,0.000837489,0.004632323,0.000765036,0.001030711,0.000756332,0.000791182,0.000818553,0.000817877,0.001040926,0.019958346,0.041997484,0.012141804,0.001010991,0.001549946,0.000850175,0.000864759
Steris,STE,Health Care,2020,0.001536803,0.001069729,0.001113081,0.001327708,0.001025533,0.001257352,0.083166867,0.001143622,0.001384706,0.001362642,0.006050451,0.000989173,0.002507855,0.001089358,0.001043879,0.026482631,0.065097148,0.036098367,0.000995352,0.000985915,0.001072761,0.00106159,0.002258559,0.001028982,0.002303685,0.001000211,0.001449825,0.001532622,0.021640049,0.001058004,0.002423456,0.000979434,0.000965098,0.065889837,0.090122317,0.078606249,0.001200229,0.00103563,0.001048518,0.00104106,0.004416884,0.023944233,0.002501699,0.005819752,0.001008035,0.001061854,0.005184834,0.071453903,0.001384248,0.001127276,0.004727368,0.000997735,0.001292698,0.001330541,0.001100609,0.001087609,0.001063959,0.003771091,0.001677791,0.001721039,0.001032887,0.000855074,0.001104881,0.002622821,0.118350496,0.001182298,0.001222372,0.008070583,0.001160404,0.001078611,0.00119754,0.001138325,0.001473825,0.001318087,0.002908136,0.013824744,0.00097698,0.002149356,0.000885272,0.001049593,0.001580807,0.000910915,0.001398626,0.054246739,0.001184428,0.004267867,0.000986311,0.001247046,0.001003492,0.058940168,0.000997275,0.00104644,0.001032215,0.000946638,0.001138174,0.004377523,0.046817284,0.001147227,0.000970246,0.002038845
DaVita,DVA,Health Care,2022,0.001817306,0.00169126,0.001296819,0.018117652,0.001385438,0.009642749,0.016722562,0.002160857,0.001361805,0.147782271,0.053132918,0.001115931,0.00151026,0.004044561,0.001311148,0.015677559,0.001146018,0.001391779,0.001375322,0.001363203,0.001137933,0.001584065,0.00168821,0.001349782,0.001273983,0.001215059,0.001591478,0.001263619,0.001396653,0.001416414,0.001337823,0.00136935,0.001411128,0.014624586,0.050647382,0.001170203,0.001351255,0.001289813,0.001161593,0.001730648,0.001257732,0.00151114,0.001022937,0.001573617,0.010242359,0.00130082,0.001083673,0.001322943,0.001235276,0.001769069,0.001096973,0.001096869,0.00155384,0.001354829,0.001352266,0.001810703,0.008958808,0.001395418,0.002657585,0.001119269,0.004085408,0.001055692,0.004236213,0.003565373,0.08693994,0.001486055,0.001093752,0.117422397,0.003546392,0.001315916,0.001412551,0.001362506,0.001969907,0.002515183,0.003028658,0.001383283,0.001742616,0.00145505,0.00107057,0.001152252,0.001142223,0.001063431,0.001193736,0.001043521,0.001630096,0.001166345,0.001187604,0.001252165,0.001140052,0.00120794,0.00122829,0.00125528,0.001236835,0.007874692,0.249328125,0.001418253,0.001171531,0.001435385,0.001714923,0.060695341
DaVita,DVA,Health Care,2017,0.001123093,0.001048556,0.002570772,0.034969814,0.001030072,0.00112704,0.001055847,0.06679743,0.001225381,0.061455962,0.000869281,0.001184757,0.020571355,0.00117819,0.015399677,0.060452183,0.001189031,0.001695752,0.000974232,0.008145205,0.000999626,0.000909599,0.001541225,0.001155975,0.000933235,0.000889335,0.004020703,0.001241954,0.001060591,0.001017041,0.001001416,0.001078019,0.00103346,0.021195089,0.057825621,0.00345481,0.001045552,0.004135909,0.001390124,0.001654535,0.000928136,0.001872454,0.006096864,0.001919203,0.003006997,0.010787822,0.000892036,0.000942859,0.000986761,0.001084477,0.001245623,0.001063053,0.001949587,0.00089827,0.003251961,0.001208003,0.001139765,0.001153167,0.063474324,0.002037559,0.001915392,0.005040082,0.001078891,0.005802346,0.022603957,0.001147846,0.000906705,0.103953308,0.001795584,0.000995048,0.001014438,0.001063365,0.001129289,0.001017686,0.003897709,0.001036158,0.001013708,0.003662354,0.011821533,0.00111877,0.001838109,0.000874626,0.001800224,0.001749198,0.002073513,0.015653701,0.001002155,0.001136633,0.000902307,0.01280056,0.000910564,0.004714559,0.001229451,0.006187748,0.173714646,0.019780479,0.001151491,0.009512777,0.001022956,0.072343765
